Temperature,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
19.31,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
20.44,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.44,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.83,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
16.17,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.44,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
18.98,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.67,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
18.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.55,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
17.3,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
19.1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.38,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.79,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
16.25,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
17.2,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
19.18,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.58,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.79,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
17.98,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.13,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
18.77,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
21.68,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
21.81,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.91,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.19,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
16.49,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.66,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
19.45,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.17,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.3,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
18.21,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
17.92,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
21.28,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
21.04,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.81,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
16.02,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.25,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
19.99,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.73,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.94,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
17.71,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.41,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
16.02,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
18.94,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.4,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.69,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.88,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
15.08,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.35,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
18.11,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.48,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.81,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.44,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
15.76,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
17.72,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.58,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.45,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.27,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
14.27,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.5,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
17.13,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.96,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.03,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
15.88,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
16.15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.4,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.25,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,0
12.45,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.56,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
16.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.67,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.84,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
17.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.65,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.62,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,0
14.65,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.72,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
17.74,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.17,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.15,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.38,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.07,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
16.29,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.08,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
15.23,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.18,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
17.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.29,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.79,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.42,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.71,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.98,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
15.57,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.98,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.51,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
13.19,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.82,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
15.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
12.53,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.09,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.83,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.4,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.49,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
12.75,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.59,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.08,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.15,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
12.89,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.45,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.38,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.69,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.4,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.65,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
11.56,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
11.39,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
13.18,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.5,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.06,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
11.81,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
9.35,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.77,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.24,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.66,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.31,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
12.12,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
11.47,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
14.14,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.94,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.06,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
11.73,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
9.18,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.79,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.31,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.32,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.52,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
13.29,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
13.27,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.71,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.94,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
11.89,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.2,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.53,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.19,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.54,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.15,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
15.35,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.74,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
14,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.83,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
14.1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.76,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.95,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.6,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
16.31,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.71,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
14.72,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.94,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
13.69,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.93,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.74,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.92,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.27,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.89,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.18,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
14.67,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
17.81,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.69,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.81,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
17.26,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.96,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.12,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.96,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.88,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
13.17,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.53,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
15.51,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.69,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.77,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
13.96,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.43,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.76,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.36,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.37,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
12.67,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
11.9,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.19,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
13.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.28,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.55,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.12,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
14.06,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.13,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
13.92,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.51,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.4,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
14.15,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.07,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.94,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.2,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
15.6,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.16,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
14.22,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
14.48,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.31,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.46,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
20.35,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.54,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.85,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
17.91,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.75,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
18,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.65,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.22,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
18.91,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.76,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.4,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.75,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.27,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.24,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
13.66,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.68,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
18.11,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.31,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
15.9,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.46,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.07,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.54,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.57,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.93,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
12.19,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
10.97,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
14.7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.5,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
12.21,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
9.9,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.88,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.77,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.79,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.44,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
13.27,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
12.62,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
13.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.56,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.56,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
13.02,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.09,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.79,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.65,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.79,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
13.4,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
11.56,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
15.62,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.94,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
15.33,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.92,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.5,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.33,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.04,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.14,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
18.27,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
15.41,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
15.2,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.94,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.88,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
17.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.42,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.96,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
