,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
1492,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1493,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1494,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1495,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1496,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1497,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,2,2,1
1498,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
1499,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1500,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1501,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1502,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1503,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1504,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1505,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1506,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1507,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1508,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1509,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
1510,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
1511,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1512,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1513,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1514,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1515,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1516,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1517,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1518,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1519,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1520,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1521,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
1522,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
1523,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1524,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1525,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1526,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1527,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1528,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1529,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1530,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1531,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1532,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1533,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
1534,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1535,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1536,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1537,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1538,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1539,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1540,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1541,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1542,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1543,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1544,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1545,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,1
1546,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1547,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1548,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1549,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1550,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1551,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1552,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1553,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1554,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1555,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1556,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1557,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,1
1558,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1559,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1560,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1561,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1562,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1563,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1564,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1565,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1566,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1567,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1568,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1569,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
1570,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1571,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1572,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1573,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1574,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1575,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1576,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1577,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1578,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1579,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1580,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1581,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
1582,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1583,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1584,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1585,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1586,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1587,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1588,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1589,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1590,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1591,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1592,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1593,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
1594,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1595,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1596,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1597,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1598,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1599,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1600,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1601,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1602,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1603,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1604,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1605,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
1606,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1607,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1608,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1609,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1610,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1611,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1612,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1613,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1614,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1615,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1616,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1617,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
1618,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1619,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1620,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1621,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1622,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1623,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1624,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1625,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1626,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1627,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1628,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1629,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
1630,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1631,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1632,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1633,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1634,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1635,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1636,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1637,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1638,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1639,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1640,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1641,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
1642,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1643,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1644,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1645,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1646,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1647,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1648,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1649,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1650,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1651,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1652,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1653,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
1654,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1655,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1656,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1657,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1658,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1659,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1660,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1661,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1662,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1663,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1664,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1665,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
1666,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1667,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1668,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1669,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1670,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1671,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1672,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1673,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1674,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1675,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1676,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1677,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
1678,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1679,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1680,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1681,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1682,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1683,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1684,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1685,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1686,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1687,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1688,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1689,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
1690,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1691,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1692,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1693,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1694,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1695,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1696,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1697,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1698,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1699,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1700,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1701,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,1
1702,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1703,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1704,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1705,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1706,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1707,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1708,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1709,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1710,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1711,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1712,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1713,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,1
1714,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1715,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1716,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1717,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1718,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1719,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1720,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1721,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1722,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
1723,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1724,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1725,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
1726,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1727,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1728,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1729,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1730,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1731,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1732,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
1733,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1734,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1735,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1736,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1737,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
1738,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1739,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1740,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1741,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1742,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1743,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1744,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
1745,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1746,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1747,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1748,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1749,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
1750,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1751,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1752,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1753,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1754,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1755,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1756,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
1757,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1758,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1759,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1760,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1761,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1762,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1763,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1764,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1765,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1766,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1767,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1768,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
1769,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1770,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1771,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1772,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1773,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1774,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1775,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1776,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1777,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1778,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1779,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1780,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
1781,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1782,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1783,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1784,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1785,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1786,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1787,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1788,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1789,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1790,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1791,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1792,2,7,2,7,2,2,0,7,0,7,0,7,0,7,0,7,7,0,0
1793,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1794,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1795,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
1796,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1797,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1798,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1799,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1800,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1801,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1802,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1803,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1804,2,7,2,7,2,2,0,7,0,7,0,7,0,7,0,7,7,0,0
1805,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1806,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
1807,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1808,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1809,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1810,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1811,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1812,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1813,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1814,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1815,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1816,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
1817,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1818,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
1819,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1820,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1821,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1822,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1823,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1824,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1825,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
